s1,s2,s3,s4,s5,s6,s9
0.94366324,0.6511037,0.4430242,0.55570805,-1.086462,-0.9954362,0.50801355
0.97757816,0.72258437,0.3764035,0.6273855,-0.7707276,-0.51963985,0.645913
0.9862396,0.7488489,0.4452676,0.63607484,-1.0024593,-0.61667514,0.49737468
0.9946841,0.784457,0.298008,0.65631723,-0.39302,0.7532067,0.784485
0.9051397,0.59328604,0.36179575,0.52871525,-0.850827,0.69834435,0.67606664
0.81993806,0.49812844,0.14909342,0.44920442,-0.07704861,-0.26342884,0.9706956
0.45927823,0.24083304,0.08254368,0.23524761,-0.07313175,-0.88107413,0.9912618
0.028536687,0.014270764,0.02234058,0.01425867,-0.0826247,-0.5098736,0.99820745
-0.30220616,-0.15410365,-0.068886235,-0.15286815,0.11762796,-0.96072114,0.99145824
-0.16914979,-0.08508566,-0.07979119,-0.084486976,0.2512955,-0.99802125,0.98071754
-0.78834474,-0.46892077,-0.31191,-0.43027952,0.7865397,-0.25333202,0.7550989
-0.74602544,-0.43299845,-0.17076348,-0.40634954,0.23587328,-0.47008494,0.9481292
-0.63799304,-0.3526855,-0.19822635,-0.33849525,0.44799435,-0.52578306,0.90954113
-0.6599581,-0.3679826,-0.13146234,-0.34972706,0.13956566,-0.5872686,0.9740907
-0.6799635,-0.38232067,-0.28494594,-0.3551859,0.7706071,-0.37746984,0.78631264
-0.81324184,-0.49173686,-0.22415328,-0.45676425,0.39879784,-0.35330576,0.894573
-0.8064017,-0.48532507,-0.21100567,-0.4509385,0.34980634,-0.3752582,0.91020113
-0.80480343,-0.48384312,-0.28797865,-0.44752124,0.6756443,-0.27360994,0.7991383
-0.8804069,-0.5623312,-0.27777442,-0.51272315,0.5462971,-0.24241441,0.8239249
-0.9999969,-0.84013325,-0.36106107,-0.7012918,0.5804602,-0.11618829,0.65201473
-0.98595405,-0.92598736,-0.42962697,-0.7617314,0.73976475,-0.060541973,0.45627818
-0.99504846,-0.8934019,-0.46981126,-0.74024564,0.93230546,0.004760936,0.39039144
-0.96086967,-0.9709107,-0.38744444,-0.77588725,0.5183941,-0.14487067,0.49975967
-0.9986166,-0.8126758,-0.44163534,-0.68520445,0.92184734,-0.005863607,0.49076897
-0.999938,-0.8474691,-0.36977687,-0.70694935,0.6061862,-0.106745735,0.63163054
-0.9574591,-0.6765301,-0.3455007,-0.5960711,0.69814974,-0.122486755,0.70916694
-0.9160195,-0.6081834,-0.28595197,-0.5469817,0.52958125,-0.21526608,0.8134169
-0.7942495,-0.4742058,-0.27864492,-0.44027963,0.6481275,-0.29329535,0.81320447
-0.48991224,-0.25875893,-0.1707663,-0.25176468,0.44005814,-0.7072092,0.9266832
-0.4019068,-0.20826274,-0.14294992,-0.2042984,0.37957564,-0.8270401,0.9474291
-0.38650328,-0.19971217,-0.06505201,-0.19634007,0.04490833,-0.8993407,0.99517953
-0.3815636,-0.19698584,-0.0076591223,-0.1892106,-0.19915527,-0.93691206,0.99726176
-0.23653086,-0.119679965,-0.011814098,-0.118194416,-0.094421476,-0.9994854,0.99971354
-0.062294804,-0.031172624,0.07043669,-0.030393882,-0.34584573,-0.77964556,0.9741269
-0.15355994,-0.07716124,-0.06710784,-0.07679829,0.20482698,-0.9912779,0.986796
0.07841389,0.039257303,0.07486484,0.038836684,-0.28467244,-0.1658546,0.9790711
0.40049756,0.20747733,0.05981409,0.20328574,-0.012533966,-0.48819125,0.99688137
0.27848825,0.14157669,0.11470822,0.13973972,-0.3362924,0.99335706,0.96291137
0.51642776,0.27462345,0.20461978,0.26408246,-0.56470054,0.9188436,0.88821644
0.9471608,0.65722704,0.300232,0.58203006,-0.534958,-0.9825953,0.79064965
0.9403471,0.64546967,0.30847955,0.5742751,-0.58170456,-0.36234307,0.77659434
0.99713427,0.88136506,0.45861155,0.7325323,-0.905795,-0.60806787,0.42318052
0.99983513,0.83161396,0.48340175,0.6915795,-1.0522375,0.8967321,0.39115393
0.9984337,0.8108101,0.4045307,0.6869669,-0.78306127,-0.21335438,0.5713572
0.99924386,0.8622346,0.3582698,0.71246314,-0.54506475,0.974509,0.649385
0.99962056,0.85623336,0.49943036,0.7070435,-1.0815061,0.24140844,0.34427246
0.9733729,0.71165943,0.40975767,0.6147061,-0.91042274,-0.83986574,0.5782225
0.98571736,0.74706876,0.24831586,0.6202768,-0.23767172,-0.97346115,0.86789435
0.86347634,0.54297125,0.19731097,0.4905847,-0.22960526,-0.9814405,0.93008035
0.9261568,0.6229613,0.35500997,0.55423766,-0.7936413,-0.7070081,0.6909066
0.72545236,0.41659898,0.22592942,0.39430106,-0.4924792,0.9999361,0.88348544
0.9090795,0.59857655,0.23883529,0.5353896,-0.34381577,-0.19878958,0.882824
0.9087065,0.5980708,0.25031564,0.53683084,-0.39208508,0.9683174,0.86700004
0.8322652,0.51021355,0.33286452,0.46300757,-0.824983,-0.9807711,0.72276086
0.86986756,0.55012953,0.26995623,0.5033462,-0.527186,0.8649678,0.8351823
0.94126403,0.6470117,0.44045165,0.5530383,-1.0814497,0.18128252,0.51358664
0.5685,0.30687013,0.20878018,0.2947656,-0.5458086,-0.6665007,0.8887291
0.059343036,0.029693322,0.075635254,0.029317887,-0.29922545,-0.27778697,0.97758204
-0.04701306,-0.023517363,-0.1798158,-0.021400116,0.70347375,-0.932528,0.8615025
-0.3912682,-0.20234919,-0.11842784,-0.19945045,0.2791192,-0.8572153,0.9674365
-0.5219685,-0.277983,-0.20014158,-0.2678361,0.5423612,-0.6410636,0.8947548
-0.74270976,-0.43031287,-0.21773238,-0.40640396,0.44154403,-0.41167974,0.89597803
-0.8961174,-0.581571,-0.29712674,-0.5271252,0.6053245,-0.20871487,0.7937109
-0.8180199,-0.49628565,-0.33742628,-0.44949713,0.8561405,-0.19913109,0.7119172
-0.87989336,-0.5617244,-0.33885258,-0.5065133,0.79499704,-0.1607705,0.7176982
-0.95853055,-0.6786654,-0.299643,-0.5961843,0.50933903,-0.18383642,0.79126287
-0.94633293,-0.6557598,-0.48748675,-0.5425527,1.2214345,0.05596882,0.40720442
-0.7240193,-0.41547927,-0.09937787,-0.37984028,-0.043685064,-0.5757296,0.9932898
-0.91585106,-0.60794574,-0.36995846,-0.5392868,0.8668902,-0.10311292,0.66080713
-0.9846647,-0.74357396,-0.47124305,-0.6245102,1.0980093,0.040025324,0.44045398
-0.91819274,-0.61127293,-0.3021283,-0.54947245,0.59315306,-0.19254924,0.78674865
-0.9813631,-0.73331076,-0.47889662,-0.61341935,1.1328365,0.049857527,0.42448482
-0.9977751,-0.80484295,-0.34554234,-0.6788125,0.55832624,-0.12871936,0.6929204
-0.962725,-0.96863383,-0.49334654,-0.7969981,0.90946734,-0.010347113,0.25679916
-0.95680517,-0.9755037,-0.51877093,-0.8029489,0.9873382,0.013640076,0.18441635
-0.9956253,-0.89040786,-0.559702,-0.7175303,1.2433766,0.112317026,0.18704575
-0.96382666,-0.6896444,-0.30843943,-0.60419863,0.5334565,-0.17108949,0.7758419
-0.83384943,-0.5117985,-0.26839852,-0.4728967,0.5636466,-0.28106627,0.83403903
-0.71340615,-0.40727228,-0.123172924,-0.37932375,0.061669644,-0.55452806,0.98193276
-0.49634117,-0.2625743,-0.18488455,-0.25435734,0.49582723,-0.6855142,0.9110591
-0.24361658,-0.12335628,-0.022058187,-0.1220923,-0.053630102,-0.99780035,0.9999868
-0.14831574,-0.07450114,0.032752827,-0.07314334,-0.23520157,-0.9555809,0.990756
0.049501635,0.024763469,-0.04747763,0.024460774,0.2412005,-0.49962893,0.987983
0.17109717,0.08607736,0.07278121,0.08561095,-0.21907832,0.4854163,0.9846839
0.15724249,0.079030834,-0.050945096,0.07671604,0.31662253,0.20518053,0.9813013
0.09353522,0.046853192,0.21343468,0.041548703,-0.792064,0.1332981,0.8123581
0.43804878,0.22863892,0.17236014,0.222294,-0.4818304,-0.99980336,0.91985583
0.58668405,0.31851998,0.06819084,0.30027407,0.07496578,-0.9854828,0.9983971
0.7178883,0.41072005,0.2901511,0.38095906,-0.7619283,-0.61695844,0.7831266
0.8279733,0.505957,0.15411851,0.45568892,-0.08977451,0.33996487,0.9674311
0.9391947,0.64354855,0.260088,0.5680429,-0.3843184,0.96285737,0.85410106
0.9918428,0.7705531,0.40052125,0.6595945,-0.81231177,0.5490708,0.5894987
0.9999999,0.84165204,0.44712636,0.70539856,-0.9097983,-0.80365616,0.46830994
0.98824877,0.9194041,0.4108691,0.7548835,-0.677689,0.9979547,0.5038563
0.99952364,0.8246601,0.24677767,0.64931554,-0.16982558,0.71893054,0.8608923
0.9983015,0.872384,0.48469582,0.7226593,-1.0115068,0.5028142,0.36940825
0.9995154,0.8245143,0.26844212,0.6613652,-0.24547818,0.6728355,0.826934
0.9780376,0.7238366,0.3529663,0.62911344,-0.6763995,-0.7663245,0.6919063
0.9338884,0.6349273,0.24251878,0.55912226,-0.32129982,0.23650217,0.8788916
0.85092765,0.5293904,0.24896093,0.48701552,-0.4619264,-0.59078234,0.86453635
0.7915747,0.47180253,0.27715874,0.4383579,-0.6446853,-0.7198662,0.81528145
0.8151794,0.49357435,0.2687006,0.45778015,-0.585386,0.9382491,0.831525
0.8198871,0.49807945,0.1860175,0.4573769,-0.22957493,-0.32772702,0.9387492
0.7903686,0.47072384,0.23046923,0.440093,-0.44968152,0.5407415,0.8841638
0.7447836,0.4319906,0.21836282,0.40782306,-0.44231334,0.56654024,0.895383
0.5000262,0.26476997,0.12465614,0.2587922,-0.23081063,0.37018073,0.9695788
0.68925804,0.38912544,0.31592295,0.35460895,-0.8783949,-0.9417009,0.7310896
0.57356906,0.31009582,0.2603378,0.290292,-0.7483604,-0.90231925,0.8117738
0.21371132,0.10789399,0.07788013,0.10727154,-0.21494012,0.7864232,0.98388386
-0.35491323,-0.18240038,-0.045446478,-0.1791716,-0.020986779,-0.93562585,0.9988793
-0.3564813,-0.18325302,-0.05868483,-0.18059683,0.036488447,-0.92725706,0.99624425
-0.7699423,-0.45290205,-0.26796877,-0.42283204,0.6278267,-0.3249539,0.82726395
-0.9121635,-0.6027986,-0.2880792,-0.54313785,0.5443531,-0.21393877,0.80975705
-0.94803,-0.65877974,-0.3287569,-0.5838065,0.64994824,-0.14696221,0.74059904
-0.98820674,-0.7558693,-0.2971287,-0.6413666,0.41826513,-0.18706705,0.7899861
-0.9301874,-0.6291169,-0.33517247,-0.5613906,0.7082672,-0.1437847,0.7286326
-0.95158553,-0.66526943,-0.36034626,-0.5865394,0.76944447,-0.10407425,0.68094456
-0.9928441,-0.7751353,-0.3388834,-0.6606413,0.5640944,-0.13293456,0.711816
-0.81882566,-0.4970586,-0.2159425,-0.46034822,0.35774857,-0.36073673,0.9053176
-0.92752343,-0.6250291,-0.3302752,-0.5586503,0.6929857,-0.15125981,0.73753613
-0.9896042,-0.76120955,-0.33923104,-0.652358,0.58056456,-0.13093793,0.7134359
-0.9690521,-0.7012834,-0.32283494,-0.6129787,0.57946473,-0.15110943,0.7498379
-0.99261093,-0.904279,-0.41658968,-0.74674547,0.7188391,-0.06655288,0.5023467
-0.98985404,-0.91430724,-0.44086522,-0.7552362,0.7977219,-0.040478364,0.4406634
-0.99261266,-0.9042721,-0.42454344,-0.74759376,0.749067,-0.056431517,0.48469323
-0.9762709,-0.71908826,-0.32658774,-0.6248132,0.57535356,-0.14576352,0.7417769
-0.9999896,-0.83900994,-0.4021436,-0.7052947,0.74169576,-0.062323377,0.56708574
-0.9545794,-0.6709193,-0.39852262,-0.5847811,0.9102562,-0.053505197,0.60382676
-0.943833,-0.6513963,-0.18497379,-0.54843205,0.08141962,-0.34356558,0.94666076
-0.68299156,-0.38452718,-0.17564215,-0.36688727,0.312545,-0.5138391,0.93854445
-0.5619418,-0.30272114,-0.13714191,-0.2937937,0.24038805,-0.6694789,0.9640721
-0.0666699,-0.033365883,0.058861192,-0.032717075,-0.299778,-0.8013438,0.9812371
0.09047638,0.045315623,-0.033067472,0.044812307,0.20275754,-0.24866228,0.99254584
0.06771625,0.033890538,0.02471587,0.03387067,-0.0688366,-0.30273318,0.9983642
0.34520513,0.17713629,0.03057146,0.17336653,0.0798716,0.5665037,0.99998754
0.57838154,0.3131737,0.116732955,0.30203283,-0.1382978,-0.94429415,0.97916806
0.37889475,0.1955159,0.16635515,0.19011223,-0.49423927,-0.21441118,0.92083895
0.39463976,0.2042194,0.11889971,0.20125516,-0.27892753,-0.45345998,0.9672958
0.6740694,0.3780536,0.15556195,0.3603365,-0.23258236,0.88054025,0.9565618
0.6474528,0.35921934,0.28470498,0.33310091,-0.7923724,-0.99979883,0.7815103
0.6887117,0.38872278,0.23081918,0.36908352,-0.5452259,-0.9932687,0.8726887
0.83969426,0.51771235,0.19852552,0.47343642,-0.26122886,-0.9740932,0.92708826
0.97323424,0.711314,0.3326283,0.6201701,-0.6082422,-0.9988118,0.73132956
0.9914816,0.7689683,0.4708964,0.64530915,-1.0725751,-0.33258682,0.43699846
0.99743086,0.80207133,0.26143962,0.6493158,-0.23905113,0.8207996,0.842045
0.96841925,0.9608541,0.56747574,0.7806509,-1.1801417,-0.9804096,0.09867054
0.945107,0.9860919,0.58181524,0.8073498,-1.1794283,-0.024077028,0.013605177
0.9945302,0.8959314,0.49464005,0.73901504,-1.0189228,-0.7631116,0.332213
0.99933136,0.8610119,0.45968485,0.71787125,-0.93397784,0.8579314,0.4316981
0.9962821,0.7939382,0.4093486,0.6752711,-0.820511,-0.92684686,0.56572366
0.9218919,0.6166277,0.43690258,0.5275987,-1.0954807,0.24313006,0.5197091
0.75990975,0.44443488,0.14202581,0.41049007,-0.10168409,-0.5301671,0.9724056
0.5050974,0.26780236,0.13090397,0.26166117,-0.25480327,0.5545463,0.9652281
0.47256264,0.24855658,0.15807857,0.24268737,-0.39731058,-0.5215211,0.9385219
0.32360655,0.16551165,0.07275963,0.16397214,-0.12089482,0.77541196,0.990628
0.40330988,0.20904541,0.13576998,0.20540377,-0.34733576,-0.632884,0.9541009
0.6071792,0.33192486,0.15126753,0.32031313,-0.2677994,0.3258242,0.95552915
0.54121906,0.2897828,0.14846845,0.28204376,-0.30583283,0.78130734,0.9531656
0.2764266,0.14049321,-0.02975975,0.13495143,0.2939941,0.9919858,0.98713094
0.07453364,0.037310056,-0.047278017,0.036749374,0.25489336,-0.36509678,0.98706615
-0.17924125,-0.090229355,0.017426493,-0.08880623,-0.18735631,-0.9843882,0.9952376
-0.12506047,-0.06273543,-0.21753822,-0.055886786,0.7957761,-0.99996257,0.8106581
-0.5316374,-0.2838843,-0.03351879,-0.2661548,-0.18135414,-0.8006399,0.9993948
-0.82703954,-0.505038,-0.3059707,-0.4633996,0.72521156,-0.23501986,0.7711303
-0.9761144,-0.7186762,-0.27376118,-0.6151021,0.36294094,-0.21721789,0.8315551
-0.99034643,-0.7641884,-0.40732357,-0.6544279,0.84541816,-0.04196629,0.57642674
-0.99918246,-0.8630505,-0.4134568,-0.72097677,0.75723594,-0.05486308,0.53269994
-0.99007374,-0.76308155,-0.2861189,-0.641918,0.36779565,-0.20264837,0.80764574
-0.993338,-0.77751,-0.28811955,-0.64968127,0.36150315,-0.20156696,0.80240804
-0.9813986,-0.9372209,-0.3868034,-0.7586201,0.56398714,-0.1216287,0.5419958
-0.98493093,-0.7444464,-0.2737561,-0.62858284,0.33766094,-0.2180041,0.82962906
-0.911363,-0.6016957,-0.22206037,-0.5339547,0.27148217,-0.30400795,0.9045324
-0.9182959,-0.6114206,-0.23679666,-0.5432899,0.32198462,-0.2812149,0.886009
-0.8382198,-0.5162105,-0.28850597,-0.47511092,0.6421828,-0.25142562,0.8023196
-0.8465274,-0.524765,-0.27156827,-0.48328903,0.5623542,-0.26922593,0.83044404
-0.9972133,-0.8004125,-0.41130877,-0.67961824,0.8208354,-0.04196693,0.55988353
-0.8536416,-0.5322774,-0.15547998,-0.47267205,0.07047812,-0.42116514,0.96780276
-0.98428065,-0.74232835,-0.39315742,-0.64014,0.8146127,-0.058537602,0.6094574
-0.9424828,-0.6490797,-0.6130768,-0.47096166,1.5021617,0.1981914,0.10291487
-0.77978957,-0.4613916,-0.22331183,-0.432389,0.42972657,-0.37696558,0.89250076
-0.60350627,-0.32950008,-0.19777729,-0.31712097,0.473167,-0.55928904,0.9065702
-0.38768333,-0.20036459,-0.053513,-0.19633414,-0.0067625004,-0.9057976,0.9979967
-0.23275898,-0.1177263,-0.055694386,-0.11718314,0.10354553,-0.996163,0.9940952
0.23324876,0.117979854,0.06312054,0.11743007,-0.1365292,0.8835336,0.9914574
0.6088404,0.33302486,0.10723023,0.31799752,-0.07435357,0.39870363,0.9858184
0.4617618,0.24227141,0.15287057,0.236888,-0.38216162,-0.78235036,0.9427942
0.92915154,0.6275183,0.245414,0.5551736,-0.34074882,-0.8843431,0.8747747
0.53127265,0.28366077,0.18451391,0.27472872,-0.46985546,0.97208226,0.91507983
0.71200573,0.40620038,0.10651452,0.37499738,0.005988988,-0.5450417,0.9901309
0.82447475,0.50252646,0.2181493,0.4646961,-0.36105055,-0.8857539,0.9030967
0.7148043,0.40834495,0.28209126,0.38025996,-0.73295385,-0.9997911,0.7965616
0.7730625,0.45557228,0.25070494,0.42671046,-0.55287516,-0.19582106,0.8539671
0.7926858,0.4727989,0.33041462,0.42976287,-0.85294664,-0.8549549,0.7213149
0.90392,0.5916706,0.28622007,0.53490776,-0.5489231,-0.9999999,0.81225115
0.9192155,0.6127411,0.29975677,0.55056554,-0.5817492,-0.9855082,0.79081136
0.9853244,0.7457499,0.4492555,0.6326168,-1.0197781,-0.0014082938,0.48906916
0.9388333,0.9903777,0.5227189,0.8198664,-0.96597815,0.3674273,0.13522357
0.99423826,0.7820705,0.2877591,0.651747,-0.35570294,-0.13264444,0.8023483
0.9765283,0.9472686,0.4209889,0.7733772,-0.67740715,-0.5486704,0.45463434
0.99310815,0.9022478,0.5147788,0.74024755,-1.0818381,-0.23429339,0.281636
0.98939943,0.7604064,0.4182604,0.6502486,-0.89104223,0.88736236,0.55392045
0.99838316,0.810313,0.42911094,0.68504506,-0.87756675,-0.044787273,0.5188176
0.86298215,0.54242486,0.27433574,0.4972825,-0.55414784,0.06986311,0.82775015
0.58863384,0.31978238,0.11553831,0.30764997,-0.12542087,-0.9277303,0.98038554
0.611514,0.33479965,0.29779273,0.3064085,-0.86205065,0.79492944,0.75137347
0.23524293,0.11901263,-0.023593102,0.11572901,0.24595715,0.8275385,0.9914494
0.062796585,0.03142413,-0.050871745,0.030947132,0.26354554,-0.43537915,0.9857789
0.0961666,0.048176333,0.0049222726,0.048079517,0.03794038,-0.15634206,0.99995685
-0.029031798,-0.014518448,0.028118884,-0.014456233,-0.14397787,-0.7257628,0.9957992
0.19837746,0.100016765,-0.053286664,0.09615444,0.3478819,0.5321201,0.97765505
-0.028563097,-0.0142839765,0.097855,-0.013762261,-0.43957242,-0.6486807,0.9546301
-0.11657991,-0.05845602,-0.004804227,-0.058272276,-0.051188964,-0.9383116,0.999891
-0.23529245,-0.11903828,-0.10455349,-0.11768048,0.3189755,-0.9860397,0.9679378
-0.78511316,-0.46605933,-0.30552483,-0.42892948,0.76466835,-0.26410758,0.76611125
-0.9170455,-0.609637,-0.27556273,-0.5474419,0.48476827,-0.22894686,0.8299416
-0.9768859,-0.7207209,-0.32206747,-0.62542063,0.5552976,-0.15183796,0.7498251
-0.9996914,-0.8279608,-0.30860677,-0.68054616,0.39075935,-0.183057,0.756731
-0.98828393,-0.91929704,-0.3841633,-0.74864143,0.577003,-0.115366094,0.562809
-0.9976353,-0.8036937,-0.31795853,-0.6718968,0.451249,-0.16536975,0.74529517
-0.9925956,-0.9043402,-0.5104221,-0.74281883,1.0641637,0.049188197,0.29004443
-0.97225237,-0.70889384,-0.2677494,-0.6081252,0.34873933,-0.22549939,0.841406
-0.9968347,-0.7976693,-0.35636687,-0.67629373,0.6089329,-0.11307299,0.6734309
-0.99717575,-0.80013275,-0.5019333,-0.6611177,1.147148,0.07047641,0.35946354
-0.8116994,-0.490281,-0.17754516,-0.4503205,0.20224638,-0.41628343,0.94644696
-0.87840617,-0.55997455,-0.43562555,-0.47673246,1.1352016,-0.03604932,0.51555866
-0.9259821,-0.62269825,-0.40291408,-0.54372257,0.9738425,-0.05634223,0.5938099
-0.8554623,-0.5342293,-0.23127127,-0.4895619,0.38159576,-0.31847107,0.88904876
-0.90167665,-0.588726,-0.2982977,-0.5325785,0.6022439,-0.20461732,0.7921681
-0.88645244,-0.5695752,-0.33602637,-0.5135861,0.77566004,-0.16122465,0.7237317
-0.83355874,-0.5115071,-0.16930492,-0.4632588,0.14611323,-0.41400224,0.9553835
-0.7732425,-0.45572683,-0.14567819,-0.41937524,0.10522387,-0.4830402,0.97056973
-0.6749258,-0.37867132,-0.13216476,-0.3584935,0.13063408,-0.5739844,0.97444254
-0.23821612,-0.12055359,-0.091744855,-0.119577035,0.26090115,-0.9878383,0.9769792
-0.17538357,-0.088261686,0.13736206,-0.078750744,-0.63794166,-0.9332184,0.89291453
0.4606168,0.24160796,0.04290058,0.23238377,0.099408664,-0.8897025,0.99992055
0.42959005,0.22382836,0.21061727,0.21335301,-0.64305013,-0.98922944,0.869056
0.62895805,0.34651774,0.05919956,0.31995675,0.13857447,0.77605075,0.9998383
0.79722446,0.4768969,0.3017187,0.43933693,-0.7383017,-0.93791324,0.77457434
0.8578959,0.53685755,0.33174926,0.486566,-0.79328424,-0.6432334,0.72836584
0.94384503,0.6514172,0.2544614,0.5717777,-0.35314184,-0.9472446,0.86233264
0.8891267,0.57284117,0.27430627,0.5206731,-0.52010274,0.90485764,0.830074
0.9682366,0.6994068,0.30150688,0.60958207,-0.49472308,-0.89360756,0.78727907
0.90752494,0.5964756,0.30612436,0.53822297,-0.6259199,-0.3602351,0.77927345
0.9876973,0.75399977,0.49829954,0.62390286,-1.17733,0.08439383,0.37760192
0.9489133,0.6603708,0.2513138,0.5763951,-0.3312503,-0.9873556,0.86683846
0.99643666,0.7949531,0.3652277,0.6755834,-0.64697015,-0.9995449,0.6564662
0.98835486,0.7564203,0.5262605,0.6148078,-1.2609383,-0.9993965,0.3128439
0.9995825,0.82574046,0.375248,0.69516873,-0.65204054,0.76746637,0.62784827
0.99796987,0.806505,0.47546455,0.6738953,-1.0507476,0.8950887,0.41752082
0.9591182,0.97295415,0.37365833,0.7705433,-0.46640328,-0.6429044,0.5281207
0.9928983,0.7753915,0.43401584,0.6588647,-0.9339203,0.19833037,0.51708925
0.95662725,0.6748906,0.50858676,0.5504121,-1.2684301,0.5658304,0.358701
0.9795167,0.7279573,0.2975871,0.62599933,-0.4487834,-0.95923126,0.79201365
0.71938366,0.41187623,0.27520564,0.3847292,-0.70196915,-0.24525933,0.80879074
0.6972521,0.39505574,0.18888858,0.3762317,-0.3578812,0.26167402,0.9258462
0.11450762,0.05741114,0.0011360067,0.057201393,0.0662951,-0.03756994,0.9996808
0.06823784,0.034152083,0.012362001,0.03413626,-0.01294595,-0.31733668,0.9997995
-0.16363062,-0.08227729,-0.13612375,-0.07966232,0.49350232,-0.9999955,0.9334562
-0.045311514,-0.022665454,0.03928962,-0.0224664,-0.20307913,-0.7631399,0.9916358
-0.28029355,-0.14252615,-0.115394935,-0.14065582,0.338149,-0.9557743,0.9624825
-0.3474929,-0.17837456,-0.24938643,-0.16253212,0.82208395,-0.79974467,0.79302114
-0.043195073,-0.021605937,0.043313827,-0.021390092,-0.21939959,-0.75316304,0.9900737
-0.1830664,-0.09218215,-0.08915939,-0.09135284,0.28389707,-0.999984,0.97563803
-0.63666904,-0.3517773,-0.11577881,-0.33454773,0.090182774,-0.6254605,0.98252666
-0.51116604,-0.2714478,-0.026156636,-0.25479105,-0.19876088,-0.82400703,0.99865246
-0.88276386,-0.565133,-0.25816837,-0.5143215,0.46094713,-0.26777115,0.8539576
-0.9094943,-0.5991402,-0.38811255,-0.52753705,0.94302243,-0.08204579,0.6232505
-0.9999867,-0.8442489,-0.29805964,-0.6832606,0.33562335,-0.20141667,0.7714678
-0.9994253,-0.8596029,-0.4940602,-0.7109453,1.0591334,0.046441585,0.3548393
-0.9953129,-0.8920545,-0.45803937,-0.74011177,0.8905227,-0.009221032,0.41787347
-0.9993413,-0.8608676,-0.49023739,-0.7127568,1.0443094,0.04142964,0.36288962
-0.99855405,-0.81202507,-0.3844586,-0.6874921,0.70356166,-0.07890578,0.6129868
-0.9968824,-0.88302857,-0.5191044,-0.72361755,1.11913,0.06819907,0.28475672
-0.9953909,-0.78845054,-0.29888958,-0.6585637,0.3924839,-0.18851158,0.7822954
-0.91800594,-0.6110059,-0.34711343,-0.545813,0.77533084,-0.13240448,0.70558345
-0.80192304,-0.4811877,-0.16967963,-0.44237506,0.17885476,-0.4328519,0.9530152
-0.6052295,-0.33063644,-0.15665069,-0.3192797,0.29296708,-0.6062188,0.9506103
-0.6802262,-0.38251165,-0.24671662,-0.36167723,0.61844164,-0.4262625,0.84858537
-0.7522969,-0.43812534,-0.17462787,-0.41079715,0.24673767,-0.46049038,0.9449464
-0.7035835,-0.3998058,-0.14594057,-0.37716305,0.16627665,-0.53400195,0.9662738
-0.7360254,-0.42494956,-0.17350483,-0.4002403,0.2567383,-0.47405136,0.94480145
-0.5588426,-0.30076978,-0.060321823,-0.28461102,-0.089230224,-0.7523405,0.99920166
-0.5218283,-0.27789778,-0.18593344,-0.26908246,0.48260117,-0.6568461,0.91243905
-0.32661346,-0.16712311,-0.0298867,-0.16401097,-0.071205504,-0.96170706,0.9999706
-0.02755364,-0.013778999,0.058599383,-0.013580218,-0.27638504,-0.6887342,0.98328066
0.3338749,0.17102371,0.033890396,0.16789015,0.058272645,0.70620894,0.99983996
0.6148207,0.3370024,0.08086327,0.3172393,0.041543473,0.78585786,0.99614877
0.49607733,0.2624173,0.053892795,0.25167793,0.07552942,0.12274575,0.9993247
0.8824103,0.56471086,0.23055191,0.5112479,-0.3453262,-0.34761947,0.8920423
0.9886147,0.75739485,0.35344622,0.65123236,-0.64154494,-0.6770679,0.686802
0.99723345,0.88068837,0.36380798,0.72334105,-0.5455743,-0.6382326,0.62969583
0.99629444,0.79401845,0.5801461,0.6232185,-1.3829967,-0.84611946,0.18036073
0.9862424,0.74885863,0.3555288,0.6458238,-0.65922076,-0.515007,0.6839996
0.9992057,0.8197156,0.37356228,0.69138825,-0.6522013,-0.52476513,0.63313127
0.88831276,0.571843,0.28263232,0.519974,-0.5559795,0.25070104,0.8168593
0.8437829,0.5219138,0.3612335,0.46664718,-0.9190921,0.9244031,0.6691031
0.92833227,0.62626225,0.19740145,0.54083663,-0.14956202,0.84392715,0.93356615
0.96944624,0.7021993,0.29340288,0.6100349,-0.45883164,-0.99614376,0.80076236
0.9052068,0.59337515,0.2539079,0.5340762,-0.41213638,-0.2116844,0.8616852
0.9975067,0.80266577,0.46345866,0.6737411,-1.0122495,0.7718402,0.44550487
0.9996954,0.82804847,0.5677848,0.6594482,-1.3247551,0.915872,0.1992333
0.991441,0.7687924,0.5894417,0.5955473,-1.4210335,-0.5409281,0.16325337
0.999902,0.8338801,0.29434156,0.6773756,-0.33154982,0.38286036,0.780835
0.9644154,0.69091237,0.35580614,0.60594267,-0.72369367,-0.9945976,0.68887806
0.83532286,0.51327926,0.18802805,0.46847627,-0.22190012,-0.6847706,0.9378149
0.45485002,0.23827478,0.02385269,0.22698979,0.17522791,-0.9630741,0.99903584
0.08009752,0.040102445,0.17623009,0.036955755,-0.6802997,-0.0064805597,0.8718865
-0.018500824,-0.009251071,-0.06538879,-0.009136438,0.27888852,-0.78544235,0.98166907
-0.3396849,-0.17415406,0.025016926,-0.16528752,-0.30828962,-0.9751481,0.98672986
-0.596655,-0.32500374,-0.09397392,-0.3096349,0.026438724,-0.68458486,0.9913054
-0.5121026,-0.27201205,-0.16438934,-0.2648611,0.39682287,-0.69031006,0.9355057
