s1,s2,s3,s4,s5,s6,s9
0.91274184,0.685781,0.32847926,0.5874955,-0.63359463,0.90588176,0.68699926
0.72345597,0.44739425,0.3058265,0.41370362,-0.7669149,0.8385273,0.75032574
0.9208487,0.61264896,0.42864037,0.535114,-1.0811962,-0.88937086,0.49003643
0.92632866,0.72139734,0.37078005,0.6227237,-0.74792445,-0.4884119,0.6236842
0.93426895,0.7209461,0.44139534,0.61245126,-1.0098401,-0.5558686,0.45929235
0.9913811,0.7752236,0.27848747,0.6567345,-0.3479614,0.74007255,0.7772135
0.8535285,0.5852187,0.35088485,0.52386844,-0.81465364,0.7016445,0.6625787
0.7836204,0.4871935,0.15959242,0.43150717,-0.13819455,-0.31581777,0.93862206
0.43614823,0.24133132,0.054946695,0.22546582,0.014126651,-0.78108966,0.98921084
0.03495167,0.0013278816,-0.01664494,0.01047003,0.0631607,-0.57963777,0.98100924
-0.31354618,-0.1538769,-0.095515594,-0.15282884,0.22374292,-0.8900851,0.97841465
-0.20743297,-0.08123103,-0.09466561,-0.08752981,0.29809114,-0.9367006,0.9777042
-0.78881836,-0.5197006,-0.31928757,-0.4617754,0.7506501,-0.29943267,0.74971503
-0.74199224,-0.44044536,-0.18312334,-0.40055975,0.28909373,-0.49257606,0.92966974
-0.62610465,-0.35512444,-0.21346165,-0.33100164,0.49937406,-0.51456285,0.8841491
-0.6488929,-0.37569922,-0.1430281,-0.3471893,0.20174673,-0.6342283,0.9550009
-0.6950276,-0.4345815,-0.2950454,-0.39397028,0.7393331,-0.39367902,0.7964816
-0.8087618,-0.49605203,-0.23442248,-0.44881243,0.44798258,-0.36239707,0.8794218
-0.80315304,-0.48921,-0.22286797,-0.4459331,0.40662763,-0.37935776,0.894223
-0.79376507,-0.5143162,-0.29651842,-0.46245432,0.66862786,-0.305053,0.7889199
-0.8694429,-0.56789404,-0.28929564,-0.50857973,0.5817789,-0.25668764,0.8050724
-1.0219588,-0.798174,-0.37783596,-0.674413,0.6878254,-0.07803964,0.6394004
-1.0018551,-0.8406453,-0.45525515,-0.6930233,0.93346035,-0.045462817,0.47206455
-0.9897882,-0.8496656,-0.49222094,-0.6990923,1.0462563,-0.0044071227,0.384789
-1.0295295,-0.8465656,-0.4259021,-0.7068891,0.8069025,-0.063485876,0.55393624
-0.97574794,-0.8052696,-0.4528715,-0.6673092,0.9561694,-0.044438854,0.46994263
-1.015523,-0.80162567,-0.38890085,-0.67067647,0.7233158,-0.08232377,0.6221952
-0.94152147,-0.6924267,-0.35637093,-0.59509575,0.7135891,-0.12674612,0.6723937
-0.9140541,-0.61690164,-0.2988992,-0.54143655,0.5653223,-0.21386595,0.78990436
-0.7869008,-0.50086033,-0.28792182,-0.4478796,0.651384,-0.32556367,0.8025935
-0.4899301,-0.25317538,-0.18267485,-0.24342224,0.491944,-0.6534984,0.8976849
-0.41447246,-0.19644174,-0.15654266,-0.19786902,0.441666,-0.75220126,0.9202856
-0.39169937,-0.20555587,-0.08938059,-0.19724287,0.14670858,-0.8593218,0.98030853
-0.37525022,-0.22463529,-0.021768825,-0.20248392,-0.15439017,-0.89519835,0.9858114
-0.25270885,-0.14524074,-0.04188241,-0.13437682,0.0018805908,-0.9135481,0.98596525
-0.03752341,-0.0638591,0.06380272,-0.038557187,-0.32790503,-0.8126867,0.96599907
-0.18672846,-0.07531568,-0.085263975,-0.0815691,0.26620358,-0.94356066,0.9844482
0.10162156,0.016737266,0.04403102,0.035052862,-0.1630873,-0.18419853,0.95698047
0.39526162,0.20991655,0.042094834,0.19969131,0.042130243,-0.53994155,0.98791593
0.26610577,0.12766117,0.107339434,0.11910791,-0.3023164,0.96137226,0.9625799
0.47037774,0.25959882,0.1971106,0.2532812,-0.5337142,0.88115656,0.8908366
0.9145353,0.66352814,0.2903815,0.5810446,-0.47350365,-0.94116944,0.79136205
0.88480395,0.64772224,0.30113465,0.563449,-0.54193497,-0.39065653,0.76618284
0.96312386,0.86011934,0.4573861,0.72754097,-0.9004697,-0.5787071,0.39516896
0.9555513,0.8187128,0.46464828,0.70013124,-0.98139155,0.8484218,0.36315966
0.9327175,0.7956175,0.3998224,0.6732712,-0.76292235,-0.1974545,0.5490269
0.98627526,0.8552963,0.35226977,0.7169306,-0.53710496,0.9427985,0.6278447
0.9364749,0.8348637,0.4964306,0.70423543,-1.0873575,0.25970036,0.29515702
0.93394554,0.6811276,0.39967355,0.59591943,-0.8984455,-0.7677088,0.5512834
0.9403337,0.7021437,0.23644222,0.60630816,-0.19808026,-0.91148245,0.8682055
0.8063268,0.5267618,0.17693606,0.46823683,-0.17612256,-0.9024339,0.9327568
0.8828722,0.62269926,0.34883624,0.5458678,-0.7733135,-0.6695838,0.6773923
0.6911685,0.41317883,0.22365315,0.385314,-0.4741424,0.9052913,0.8781244
0.8717284,0.59339356,0.22920507,0.5158757,-0.31109282,-0.27464134,0.87082815
0.8745987,0.59268796,0.24301429,0.524237,-0.38015732,0.89327204,0.844814
0.80870163,0.5044433,0.32000434,0.46342528,-0.7905262,-0.9270568,0.7205064
0.8248265,0.5573679,0.26260233,0.49799263,-0.49988645,0.8252928,0.81577426
0.891125,0.6354849,0.424889,0.55251783,-1.0528235,0.21154219,0.5113486
0.5487077,0.29687098,0.20699741,0.2857869,-0.5476104,-0.7416135,0.88856643
0.08466453,0.004960612,0.049114317,0.024511844,-0.19221808,-0.31480205,0.95836455
-0.21161662,-0.052928075,-0.14822668,-0.07677912,0.5567218,-0.91472495,0.93254507
-0.3914434,-0.19078997,-0.13393725,-0.19057706,0.34935024,-0.8020981,0.941849
-0.53036404,-0.28292775,-0.21277653,-0.26851305,0.57997537,-0.58230597,0.8762568
-0.73059833,-0.43578416,-0.23163824,-0.3970379,0.49644887,-0.41497916,0.87824273
-0.88376373,-0.60025716,-0.3079071,-0.530636,0.6237409,-0.21345857,0.7677867
-0.8146398,-0.56920207,-0.34578556,-0.496884,0.8005802,-0.24860361,0.69705784
-0.86758155,-0.61357176,-0.34432343,-0.5338786,0.7522961,-0.19907433,0.6884915
-0.9709277,-0.67956537,-0.312475,-0.5961835,0.5543509,-0.1498206,0.76071024
-0.95084786,-0.79727197,-0.48721623,-0.66200364,1.0877321,-0.02038394,0.38056913
-0.7114863,-0.41826,-0.11009266,-0.38929826,0.0075353286,-0.63516486,0.99571896
-0.891423,-0.66804695,-0.37569743,-0.56944835,0.819312,-0.1481465,0.62391484
-0.95530164,-0.80330026,-0.47255066,-0.6637779,1.0325449,-0.02856721,0.41707513
-0.9052152,-0.6263554,-0.31604186,-0.5499856,0.62333214,-0.19655344,0.758359
-0.95657235,-0.80501723,-0.47928998,-0.66564554,1.0515418,-0.02408491,0.39904857
-1.016523,-0.7776304,-0.361673,-0.65926987,0.6414458,-0.08476816,0.67356163
-1.0343139,-0.9046761,-0.5414454,-0.74250746,1.1764491,0.061427593,0.26603907
-1.0483586,-0.9309858,-0.5710659,-0.76371944,1.2524043,0.113882065,0.18911797
-1.0480335,-0.926887,-0.5782739,-0.75908285,1.2844012,0.13357997,0.1658966
-0.97321993,-0.69788283,-0.32203868,-0.6037705,0.5735888,-0.14197005,0.7465433
-0.8240168,-0.5237059,-0.27899238,-0.47032672,0.5908901,-0.29656914,0.82083184
-0.7059243,-0.4140269,-0.13321784,-0.3870309,0.11446742,-0.61942047,0.9762516
-0.503808,-0.26717502,-0.19624054,-0.25140476,0.53913474,-0.6197644,0.8864347
-0.25756603,-0.1425899,-0.05061859,-0.13647465,0.046337534,-0.9094778,0.9860487
-0.15306102,-0.107579455,0.019204669,-0.08747085,-0.205388,-0.90562963,0.97155976
0.035725106,0.01924511,-0.043211084,0.022074442,0.18126804,-0.69366163,0.9984318
0.17363486,0.07505464,0.05455629,0.080852635,-0.14750496,0.45264423,0.96904695
0.1498039,0.065886654,-0.026256397,0.069088124,0.17506638,0.24523991,1.0040095
0.20107801,0.09190163,0.18618262,0.10894033,-0.6527839,0.116628796,0.8427939
0.44844508,0.2344649,0.18260014,0.22996727,-0.525562,-0.9554622,0.9181001
0.5147716,0.30637887,0.056433767,0.27741477,0.08274684,-0.83692205,0.99539477
0.68370456,0.40859872,0.28183675,0.37813777,-0.74017507,-0.66813445,0.78686315
0.79772216,0.49544895,0.15075526,0.44388548,-0.10868168,0.34413993,0.9400418
0.91517174,0.6366566,0.25093952,0.5561,-0.38258854,0.8978094,0.83046114
0.9356634,0.755933,0.3812596,0.64840907,-0.7506144,0.59103453,0.5717012
0.9643785,0.813286,0.43704847,0.69075775,-0.8872799,-0.7313318,0.44043887
0.9689168,0.88752925,0.39998925,0.74888253,-0.66452146,0.9587474,0.4857166
1.0158055,0.7812153,0.24046046,0.6619399,-0.17425065,0.6965137,0.8286001
0.9431881,0.8416411,0.47732097,0.71774757,-1.0099394,0.5071079,0.32891905
1.0123751,0.787632,0.24940331,0.665401,-0.21651067,0.63681805,0.8125404
0.9497015,0.73040766,0.34512007,0.631788,-0.62772125,-0.7533853,0.6817926
0.90355694,0.6193104,0.2246864,0.5360065,-0.27694046,0.18556237,0.86314166
0.80473185,0.53223354,0.23794907,0.47178718,-0.40956673,-0.64703786,0.8639887
0.75237256,0.4714359,0.27094668,0.42731857,-0.6297698,-0.757625,0.8124362
0.7637645,0.4924279,0.2662659,0.44781807,-0.5753984,0.8644718,0.8135692
0.78400844,0.49412143,0.17458174,0.43697682,-0.20197798,-0.40371174,0.9256141
0.7495422,0.46717307,0.20815635,0.4350234,-0.3697315,0.5145737,0.87470967
0.7113709,0.43370995,0.19778757,0.40280327,-0.36662415,0.5397151,0.88687456
0.4880298,0.2561011,0.105774134,0.25379205,-0.1601416,0.31662118,0.9518149
0.6831198,0.39514795,0.29642224,0.3744213,-0.81272846,-0.9034518,0.74795485
0.5755107,0.3157376,0.2506684,0.30385482,-0.7102958,-0.929461,0.8267063
0.21467872,0.10015893,0.070098974,0.10146043,-0.20468695,0.74093264,0.96284413
-0.36475128,-0.19822532,-0.07457582,-0.18691234,0.08861624,-0.8804043,0.9865531
-0.3683555,-0.1917695,-0.08603972,-0.18434945,0.1450653,-0.8705119,0.981784
-0.7587696,-0.47153345,-0.27951586,-0.4253891,0.64574486,-0.34695014,0.8201679
-0.90874463,-0.60991603,-0.30077595,-0.54014146,0.5822617,-0.2137017,0.78498423
-0.9376395,-0.671717,-0.33878952,-0.5820508,0.6675656,-0.15091154,0.70540965
-1.0252775,-0.7467205,-0.3119944,-0.6463479,0.47602862,-0.10852876,0.76929927
-0.9162846,-0.6526797,-0.34091818,-0.56583714,0.7054277,-0.16297524,0.6934366
-0.93339294,-0.6958597,-0.36681208,-0.593264,0.75250715,-0.12673885,0.6411664
-0.9969507,-0.75358975,-0.3550349,-0.6419065,0.6448133,-0.09746427,0.6832615
-0.8187402,-0.5020805,-0.22999798,-0.45501125,0.4076242,-0.36722642,0.8919148
-0.9102388,-0.64879507,-0.33736584,-0.5615101,0.6950784,-0.17115828,0.70369506
-0.99319977,-0.74804246,-0.35677788,-0.6391284,0.65245104,-0.10052717,0.6833233
-0.9688848,-0.70450443,-0.33147374,-0.6065932,0.6088509,-0.12959543,0.717826
-0.99588156,-0.82496434,-0.4378673,-0.68319005,0.8799016,-0.058854,0.5173904
-0.99863124,-0.83746964,-0.46550933,-0.6943043,0.9657871,-0.035237715,0.446097
-0.9944039,-0.8249144,-0.4469215,-0.686471,0.910392,-0.052136987,0.49221352
-0.9781419,-0.717489,-0.33907074,-0.6168831,0.62461376,-0.12122931,0.7067914
-0.9939455,-0.795704,-0.41771534,-0.6692645,0.83407515,-0.071346715,0.5580492
-0.9305904,-0.71933067,-0.40529004,-0.6081291,0.8719991,-0.10280654,0.5580118
-1.0062017,-0.6499596,-0.1937017,-0.5881697,0.108402774,-0.3075841,0.96817505
-0.6720817,-0.38907078,-0.18804365,-0.35655951,0.36030197,-0.53056467,0.9155327
-0.55072176,-0.3019902,-0.1499577,-0.28077435,0.3121635,-0.67177045,0.9364938
-0.050081927,-0.065995015,0.050121613,-0.042212587,-0.2695178,-0.806638,0.9670974
0.106095314,0.04072302,-0.023766818,0.046919543,0.13671139,-0.4082936,0.98901325
0.08290815,0.022502583,-0.009161376,0.03132371,0.05073734,-0.394826,0.97742903
0.3180962,0.16626629,0.033622265,0.16223337,0.03269888,0.5265764,0.9833798
0.54918075,0.31230626,0.09612891,0.29112574,-0.07160868,-0.82634765,0.9777876
0.35196275,0.15894058,0.1559248,0.17181468,-0.46594235,-0.2770815,0.90805024
0.39852476,0.19306627,0.0961099,0.19846085,-0.18554187,-0.50328106,0.95810795
0.67279017,0.38788286,0.1553155,0.36840162,-0.21751358,0.8188107,0.9419416
0.64081705,0.3681326,0.271563,0.350713,-0.74954426,-0.9677967,0.7942886
0.67385286,0.39715624,0.23212725,0.3678785,-0.55656576,-0.96819544,0.872787
0.7897496,0.50783795,0.17966962,0.45028073,-0.20869309,-0.89896023,0.92730534
0.9468671,0.71461827,0.31955096,0.6257415,-0.5382768,-0.9542938,0.7277599
0.9265262,0.7570692,0.47371787,0.6304027,-1.0875078,-0.27529222,0.38845396
1.0127707,0.7733808,0.25129467,0.6552241,-0.23971133,0.79052275,0.8154504
0.960085,0.953776,0.56818736,0.77081186,-1.1630925,-0.84184897,0.12680912
0.94262177,1.0146663,0.60097957,0.8110168,-1.2137386,0.017424613,0.012813449
0.9606133,0.86317366,0.49030852,0.7231169,-1.0109414,-0.6984871,0.30522543
0.9445732,0.83120865,0.44239926,0.70952815,-0.88218045,0.8335837,0.40110824
0.9687581,0.7712276,0.39479905,0.6677411,-0.7758196,-0.84179705,0.54391474
0.8753373,0.61340576,0.41892728,0.537907,-1.0507206,0.26622182,0.5305306
0.71015245,0.4395649,0.13538109,0.39265376,-0.09995906,-0.5687536,0.95869386
0.493617,0.2637673,0.115210414,0.25836012,-0.18749331,0.486135,0.94913447
0.46242365,0.2323085,0.1468615,0.22952895,-0.35522944,-0.5820471,0.9308282
0.29542497,0.15301612,0.067896895,0.14908598,-0.12484723,0.7051423,0.96609557
0.4064287,0.19637172,0.12306846,0.19792795,-0.29689088,-0.66628027,0.9487626
0.5841446,0.32046956,0.12984239,0.31268513,-0.18584372,0.28390795,0.941476
0.535392,0.29487067,0.14276549,0.28962833,-0.2690339,0.72178346,0.94019794
0.20053008,0.11493384,-0.02796642,0.10871261,0.23405282,0.9902395,1.0007194
0.07765307,0.037638918,-0.035617262,0.0384443,0.16470313,-0.5558891,0.994762
-0.18838142,-0.124914005,-0.005089857,-0.109624304,-0.121516526,-0.9229963,0.9769603
-0.35556895,-0.17145161,-0.21753259,-0.17304891,0.72111,-0.7384087,0.8642632
-0.5052346,-0.29662174,-0.04935464,-0.27447262,-0.12689142,-0.8065164,0.9951869
-0.8235206,-0.53856146,-0.31322277,-0.48377937,0.70347375,-0.27630466,0.7600273
-1.0149902,-0.7114844,-0.28707156,-0.6286476,0.4126728,-0.13893893,0.81770515
-0.96291095,-0.7693839,-0.41622746,-0.64253956,0.86299026,-0.08035876,0.5465031
-0.98821384,-0.8066077,-0.4302955,-0.6717336,0.87013006,-0.06661029,0.5266978
-1.0346115,-0.74930644,-0.30070293,-0.65211594,0.42495015,-0.11006157,0.79032797
-1.0507369,-0.761096,-0.30270627,-0.662503,0.4147754,-0.09488253,0.7909759
-1.0265967,-0.8354183,-0.41682488,-0.6952534,0.778574,-0.07213757,0.5709213
-1.0356599,-0.7394222,-0.2878517,-0.64554876,0.38443822,-0.12175864,0.81856275
-0.93639046,-0.60442764,-0.2380035,-0.54166883,0.32238886,-0.27908438,0.9005039
-0.93881506,-0.6138078,-0.2522064,-0.5473957,0.3776902,-0.25654674,0.87712324
-0.8251629,-0.53749496,-0.29917055,-0.48352045,0.651385,-0.27955976,0.78645796
-0.83818877,-0.537785,-0.2851726,-0.48395917,0.5964483,-0.28794518,0.8143365
-0.97075313,-0.78664964,-0.4217479,-0.6565677,0.86273646,-0.069469035,0.5407772
-0.8756472,-0.5397159,-0.16316694,-0.4897308,0.108404435,-0.45359752,0.97585726
-0.9570726,-0.7526235,-0.39950716,-0.6345646,0.81477123,-0.08685426,0.5802139
-1.0385542,-0.9158657,-0.5881239,-0.7548993,1.3295693,0.18811613,0.10109413
-0.77025026,-0.46753266,-0.23832518,-0.42518753,0.47619486,-0.38329858,0.8748027
-0.59248924,-0.3315887,-0.21202345,-0.3055797,0.52054214,-0.53512466,0.8826964
-0.38980284,-0.21183369,-0.082072064,-0.20265064,0.10693889,-0.86030126,0.98540205
-0.25150183,-0.1189072,-0.08160284,-0.12024983,0.19962609,-0.91664046,0.9846038
0.21575741,0.10305251,0.06303851,0.10499925,-0.15331155,0.8249136,0.9693438
0.58822143,0.3228895,0.1038393,0.31315577,-0.071717374,0.36971265,0.96610534
0.47094566,0.23475233,0.15001442,0.23307548,-0.36862752,-0.79789644,0.94281864
0.8857021,0.6201229,0.23042722,0.54238015,-0.2775548,-0.86418116,0.87811905
0.4973251,0.26973543,0.17693755,0.2588359,-0.4452616,0.90804124,0.9171579
0.66205335,0.39933333,0.11080736,0.35520217,-0.039001074,-0.5734656,0.972719
0.78068054,0.5016279,0.20241588,0.45043296,-0.304406,-0.86849564,0.90579426
0.70301425,0.41123742,0.27530873,0.3840822,-0.71324545,-0.9687889,0.8013329
0.713522,0.441746,0.2413902,0.40880528,-0.5276971,-0.24603717,0.8381209
0.77508426,0.473846,0.31849563,0.432522,-0.8182744,-0.8308262,0.7240119
0.86362404,0.6012275,0.27426583,0.5332656,-0.49591655,-0.95919347,0.81170183
0.88126236,0.619032,0.2865787,0.55067384,-0.5285801,-0.9466885,0.79006445
0.91225994,0.72597325,0.4437876,0.6202639,-1.0177895,0.042933986,0.45520315
0.9443239,0.95902246,0.541154,0.80088633,-1.0877622,0.3598475,0.12707394
0.9783027,0.75995183,0.2875084,0.6409203,-0.35100794,-0.23808263,0.79467714
1.0006484,0.95554334,0.432272,0.80055445,-0.70058227,-0.60911435,0.47019655
0.936651,0.8913099,0.5262641,0.72714335,-1.1021607,-0.20721985,0.23341382
0.93731713,0.7477305,0.4014659,0.64372814,-0.8313828,0.8549142,0.52475405
0.9276823,0.78624135,0.42272455,0.66312325,-0.86782694,-0.016639799,0.4905101
0.7996283,0.5334276,0.2581478,0.4769687,-0.50359094,0.02823785,0.8077547
0.5506831,0.31825936,0.092540815,0.29367927,-0.04834822,-0.8285251,0.98144275
0.5828174,0.3388693,0.2843003,0.3303813,-0.7935317,0.7769222,0.7651675
0.17021926,0.09270626,-0.021399107,0.08759074,0.17580016,0.8059583,0.99426126
0.06026739,0.03238047,-0.03778774,0.027287833,0.17669152,-0.6429393,0.9968166
0.11168457,0.036931723,-0.012705092,0.04816187,0.08683914,-0.25723562,0.9800927
-0.032547303,-0.038586937,-0.010232764,-0.024859793,-0.0050584874,-0.7313796,0.97757965
0.15145287,0.077409804,-0.03555238,0.074474856,0.21951501,0.5475641,1.0109341
0.00064383633,-0.037488207,0.09717305,-0.017568992,-0.4304378,-0.7218791,0.9607688
-0.14150473,-0.08077976,-0.03889407,-0.071619235,0.06572251,-0.8847151,0.9876832
-0.26819736,-0.108800635,-0.11672069,-0.11686058,0.37345675,-0.9027359,0.9585992
-0.78786355,-0.51751524,-0.31505603,-0.45802203,0.73853636,-0.31029147,0.75809944
-0.9194047,-0.61280906,-0.28912795,-0.5441112,0.5268866,-0.21875268,0.81050575
-0.98103195,-0.7181607,-0.33586252,-0.61696005,0.60366726,-0.118309446,0.71758133
-1.0619841,-0.79998887,-0.32455704,-0.6851904,0.48023683,-0.078342475,0.747535
-1.0246879,-0.8291107,-0.4088291,-0.69444567,0.76764756,-0.07448091,0.5852431
-1.0350504,-0.7761712,-0.3352861,-0.66562873,0.5368664,-0.08589869,0.7270535
-1.0206062,-0.89066267,-0.53570175,-0.7310282,1.167765,0.052262172,0.27744237
-1.0125859,-0.70904535,-0.28230047,-0.6228148,0.3997046,-0.15082315,0.8262174
-1.0020641,-0.77405596,-0.37035465,-0.65339917,0.68686527,-0.09155422,0.6506598
-0.9857957,-0.84964216,-0.50990546,-0.6982687,1.1145337,0.016446114,0.3347526
-0.81561106,-0.5008574,-0.18787265,-0.4521351,0.2485444,-0.4358123,0.93682814
-0.89030635,-0.7130825,-0.43713525,-0.6012561,0.99571556,-0.08935073,0.4815722
-0.90109193,-0.69840026,-0.40523955,-0.59157383,0.8948003,-0.1142127,0.55430126
-0.8543162,-0.5417895,-0.2453733,-0.48635784,0.42841327,-0.317932,0.8755083
-0.8952411,-0.6124643,-0.3097096,-0.53600174,0.6152141,-0.2071889,0.7632926
-0.8653231,-0.6130297,-0.34295422,-0.53086704,0.74532926,-0.19903128,0.6914569
-0.85073537,-0.52313954,-0.1767766,-0.47306103,0.18634328,-0.44250554,0.95384645
-0.7758137,-0.46622622,-0.15449764,-0.42740384,0.14732659,-0.52689743,0.9630887
-0.6638165,-0.3879466,-0.14378667,-0.35550797,0.19369937,-0.62314624,0.95933163
-0.2700226,-0.1126761,-0.1094104,-0.11889612,0.33270857,-0.90474725,0.96427643
-0.17112803,-0.112154156,0.1274444,-0.09701007,-0.63226134,-1.1009501,0.9498695
0.40552348,0.23965709,0.030069921,0.21662542,0.1177509,-0.79969716,0.9980483
0.4368703,0.22875684,0.20809385,0.22872941,-0.6431077,-0.9828787,0.8789633
0.6187801,0.33851802,0.0685222,0.32798564,0.09780997,0.8232951,0.99504125
0.77343106,0.47771907,0.2915078,0.4354058,-0.7122287,-0.9204289,0.77600753
0.81283087,0.53478295,0.32467136,0.47735018,-0.779201,-0.6219865,0.7212344
0.90400153,0.64148813,0.2406644,0.5584838,-0.2949336,-0.90317607,0.8672927
0.84750736,0.5788285,0.26666328,0.5149848,-0.49947286,0.85011303,0.8069616
0.93630123,0.7078376,0.29007915,0.61096996,-0.43537682,-0.88716483,0.790214
0.8527853,0.59553957,0.299377,0.5294229,-0.5923508,-0.37536687,0.7681072
0.93726665,0.75130624,0.49079138,0.63402736,-1.1627754,0.11766347,0.34911188
0.9050277,0.6451994,0.23546477,0.5592951,-0.26733693,-0.9306364,0.8706189
0.9833062,0.7972547,0.3523267,0.68848914,-0.57712364,-0.9514664,0.65180486
0.9596661,0.71829176,0.5113053,0.59960073,-1.2513824,-0.8989983,0.30484012
0.97282267,0.82199574,0.35917914,0.6947435,-0.5990809,0.80423766,0.61374503
0.95500463,0.79573995,0.45558217,0.6846947,-0.9736696,0.84712505,0.3933531
1.0363903,0.9915662,0.39859903,0.8324724,-0.525667,-0.78875077,0.5733969
0.92196393,0.74571764,0.42272416,0.64024043,-0.91144997,0.22194722,0.49111116
0.9564643,0.69151944,0.4846418,0.60624117,-1.1974714,0.5386761,0.40106496
0.95157635,0.72440755,0.28776205,0.627165,-0.3893389,-0.9290157,0.7966971
0.65956426,0.39338484,0.2702785,0.36784214,-0.7023004,-0.2900601,0.7965971
0.66623855,0.38597876,0.16798908,0.36259592,-0.27254772,0.22314706,0.9141441
0.12530138,0.04520618,-0.010233106,0.054520134,0.08282589,-0.114335,0.9801668
0.07818787,0.026652414,-0.018763244,0.03266113,0.08854755,-0.42863983,0.9824754
-0.23993374,-0.0811448,-0.13009836,-0.09549406,0.45784035,-0.90510434,0.943836
-0.045195166,-0.055596367,0.010859454,-0.036684826,-0.10505293,-0.7716434,0.97194684
-0.31307256,-0.12949297,-0.12875658,-0.13569702,0.3964625,-0.8643906,0.94934654
-0.50383526,-0.3013673,-0.2701422,-0.28369036,0.7875013,-0.5841212,0.8205546
-0.03515186,-0.051785707,0.014424706,-0.034197908,-0.12255938,-0.74857396,0.9702718
-0.22453791,-0.083668135,-0.10027981,-0.09272806,0.32467496,-0.9336806,0.97417724
-0.6264116,-0.36110818,-0.12801883,-0.33324355,0.15566416,-0.6753366,0.9668962
-0.48270667,-0.28192765,-0.03705916,-0.26153055,-0.15332511,-0.82382894,0.99307746
-0.88383764,-0.574657,-0.27185273,-0.5115104,0.5100189,-0.26448616,0.83924276
-0.89153093,-0.6764064,-0.39293736,-0.5781009,0.86238915,-0.13497849,0.5851323
-1.0865666,-0.81591654,-0.31577265,-0.6990642,0.4132339,-0.06611568,0.7713811
-0.9992311,-0.85630816,-0.5107667,-0.7037316,1.1038104,0.015769988,0.34178162
-0.99487454,-0.8403733,-0.48157734,-0.6941053,1.0211842,-0.016460449,0.40681487
-1.001809,-0.85913634,-0.5079878,-0.7042006,1.1026558,0.012085795,0.33931535
-0.989676,-0.7832484,-0.39677963,-0.65733886,0.7770257,-0.084397525,0.5901667
-1.0255275,-0.8958374,-0.54346466,-0.73690915,1.1916333,0.061893135,0.2608227
-1.0429033,-0.76781195,-0.3147674,-0.6639361,0.46801803,-0.09185622,0.7653386
-0.8931601,-0.6460763,-0.3535279,-0.55727565,0.7496945,-0.16315696,0.6703627
-0.8121711,-0.49364668,-0.18020639,-0.44672066,0.22522241,-0.45708525,0.9448206
-0.5908806,-0.33107063,-0.16984849,-0.30321535,0.35212174,-0.6110704,0.92229205
-0.67236316,-0.39985898,-0.25973436,-0.36757684,0.6385002,-0.42815846,0.8444778
-0.7432207,-0.44253054,-0.18547973,-0.4055105,0.30292273,-0.49040577,0.9281397
-0.6963789,-0.40749592,-0.15706056,-0.37326112,0.21796274,-0.57348245,0.94891167
-0.73167825,-0.43443874,-0.18442445,-0.39556733,0.30275425,-0.49837545,0.9255123
-0.54433066,-0.3118869,-0.07800587,-0.29452083,-0.012627397,-0.7745305,0.9944118
-0.52131003,-0.27267095,-0.19986467,-0.2624978,0.5328544,-0.6095864,0.8896317
-0.3367043,-0.19057296,-0.056687884,-0.17533667,0.026044277,-0.8944801,0.9882426
-0.0141317565,-0.043818384,0.03654584,-0.024700142,-0.19821437,-0.7152067,0.9673814
0.29822016,0.16156672,0.033725597,0.155917,0.019934619,0.6535211,0.980297
0.6134285,0.3389713,0.088541076,0.32846653,0.0095052915,0.7803783,0.98205835
0.4844469,0.25227508,0.06554161,0.24595942,0.0031217176,0.14509523,0.9804715
0.8476871,0.564787,0.2172981,0.49139333,-0.30515155,-0.4205389,0.8848144
0.9654712,0.76819015,0.35035866,0.65931207,-0.6028959,-0.68390465,0.67815995
1.0114522,0.8871413,0.37164396,0.75340706,-0.5422712,-0.7126073,0.63572055
0.960724,0.8010427,0.5763834,0.646669,-1.3662248,-0.84060913,0.17649186
0.9484409,0.7524506,0.35308394,0.6472432,-0.6337403,-0.5254462,0.6715201
0.9753948,0.8256687,0.37423605,0.70056677,-0.635899,-0.55539215,0.6226293
0.82559025,0.5658829,0.26281193,0.50030357,-0.4990309,0.21969354,0.79726005
0.80946165,0.5214923,0.35524812,0.47079095,-0.8780021,0.86500514,0.6629738
0.91799945,0.6121101,0.20019816,0.53338087,-0.19127053,0.8328365,0.8991879
0.941107,0.69669974,0.28279,0.6098096,-0.39606062,-0.9479443,0.8039954
0.86266124,0.5923059,0.24149922,0.51385415,-0.37076813,-0.27776256,0.8520366
0.94524705,0.785715,0.44492307,0.6723243,-0.9481433,0.76402026,0.41972023
0.9746166,0.86410636,0.5513276,0.7339327,-1.2364595,0.780913,0.18282688
0.94777787,0.7985738,0.5801478,0.6335424,-1.3906261,-0.52152485,0.16779542
0.99586415,0.78358126,0.2690646,0.6650489,-0.2695743,0.32202148,0.78473234
0.93268555,0.68355393,0.34112337,0.60323054,-0.66553324,-0.9307218,0.6779212
0.7922249,0.5060008,0.17232123,0.44473684,-0.17811204,-0.71391886,0.93618083
0.3789647,0.2274464,0.017212342,0.20624866,0.15099522,-0.846939,0.99958754
0.16941202,0.067082286,0.16554666,0.08694731,-0.5995875,-0.04917285,0.8802583
-0.07079024,-0.017283078,-0.06288892,-0.024965424,0.23136023,-0.9031731,0.9980882
-0.30709517,-0.19394025,0.033623476,-0.1688082,-0.34341744,-0.9691155,0.98131436
